monthly_income,monthly_expense_total,savings_rate,budget_goal,financial_scenario,credit_score,debt_to_income_ratio,loan_payment,investment_amount,subscription_services,emergency_fund,transaction_count,fraud_flag,discretionary_spending,essential_spending,rent_or_mortgage,financial_advice_score,actual_savings,savings_goal_met,net_cash_flow,expense_ratio,debt_pressure,financial_buffer,saving_behavior,spending_efficiency,lifestyle_burden,debt_ratio_flag,low_emergency_flag,income_type_Mixed,income_type_Salary,category_Education,category_Entertainment,category_Groceries,category_Healthcare,category_Insurance,category_Investments,category_Rent,category_Transportation,category_Utilities,cash_flow_status_Neutral,cash_flow_status_Positive,financial_stress_level_Low,financial_stress_level_Medium
4108.07,2591.19,0.2,3900.31,2,668.0,0.1,298.17,41.32,2,669.87,76,0,400.19,2157.76,1484.8,28.8,1516.88,0,1516.8799999999997,0.6306025451014464,29.817000000000004,0.2584185572816807,0.36915409082833833,0.8324081182320741,0.09739186725950155,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
3281.77,2937.27,0.09,2975.45,1,621.0,0.22,91.88,625.54,6,1642.86,89,0,579.78,2982.26,1094.01,40.7,344.5,0,344.5,0.8947535160855009,20.2136,0.5591249272531115,0.10494186312169296,1.0149713947322745,0.17661304325310637,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3642.2,1872.49,0.25,1972.05,1,721.0,0.16,782.47,423.27,2,1139.84,50,0,408.48,2303.32,1540.2,4.5,1769.71,0,1769.7099999999998,0.5139684892402284,125.19520000000001,0.6084046351995474,0.4857570267896355,1.229427432225419,0.11212121212121214,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
3463.41,3271.94,0.08,2743.33,1,604.0,0.16,415.25,396.61,5,1464.46,45,0,221.86,1895.09,1585.15,91.8,191.47,0,191.4699999999998,0.9444436426404497,66.44,0.4474448049765654,0.055267707921406534,0.5790176416310717,0.06403976434659871,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
4599.21,3564.07,0.3,3528.02,0,657.0,0.37,385.63,736.26,6,503.96,21,0,606.22,2307.27,1451.61,61.4,1035.14,0,1035.1399999999999,0.7747624564965513,142.6831,0.14136047819537903,0.22502016212303352,0.6471878532539332,0.13178094043532795,0,0,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
3375.82,2627.31,0.07,3402.61,1,661.0,0.23,885.3,580.03,2,532.31,87,1,459.21,2665.28,1306.39,23.5,748.51,0,748.5100000000002,0.7780426555161364,203.619,0.2025293819983183,0.22166120788197177,1.0140660728757263,0.13598888895469702,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
4023.87,1360.32,0.17,3357.66,2,740.0,0.21,470.65,0.0,7,2018.03,77,0,830.19,2651.21,851.6,87.0,2663.55,0,2663.55,0.33797861794293976,98.83649999999999,1.4824067816531015,0.6617729268274504,1.9475288690388741,0.20626504706984328,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
4976.02,3902.74,0.27,2370.54,1,535.0,0.43,1151.87,318.52,5,592.64,58,0,346.96,2214.83,815.3,93.5,1073.28,0,1073.2800000000007,0.7841519624192789,495.30409999999995,0.15181338921137166,0.21564711413657167,0.5673610435121191,0.06971239818204467,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
3874.19,2673.9,0.06,3160.19,0,709.0,0.42,359.9,0.0,9,192.49,21,0,826.7,2111.3,1239.34,22.5,1200.29,0,1200.29,0.6900048771802157,151.158,0.07196156865677222,0.3097370709565208,0.7893005345994243,0.21333147535991784,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
3539.63,1192.31,0.07,2554.84,1,731.0,0.4,680.77,130.48,3,303.31,91,0,641.53,1446.19,1269.19,34.0,2347.32,0,2347.32,0.33675080423540443,272.308,0.2541753609707453,0.6629667601528542,1.2119147581097955,0.18119091800046883,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2832.28,4716.8,0.39,2712.04,1,648.0,0.23,346.02,479.85,1,1165.48,68,0,390.53,2336.89,1179.15,63.3,0.0,0,-1884.52,1.6647842782922972,79.5846,0.24703887405146466,0.0,0.4953346898978337,0.1378367122204653,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3456.66,2910.41,0.3,3457.95,1,611.0,0.48,492.74,222.84,7,592.01,68,0,429.48,2045.01,670.0,10.7,546.25,0,546.25,0.8417282208198609,236.5152,0.20334133632844567,0.15798256624422297,0.7024122332478078,0.12421117171728858,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
2954.93,5011.59,0.19,3533.22,0,696.0,0.35,324.05,608.22,1,959.69,69,0,516.68,2701.17,1902.67,1.0,0.0,0,-2056.6600000000003,1.695435954166709,113.41749999999999,0.19145591400852655,0.0,0.5388771074434574,0.17479439634903396,0,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
4374.48,4704.11,0.2,2581.05,1,666.0,0.28,791.63,275.37,9,543.07,51,0,163.42,2079.27,1375.16,48.0,0.0,0,-329.6300000000001,1.0751071882399188,221.65640000000002,0.11542131852390275,0.0,0.44191740469404545,0.037349045133333945,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3185.98,1721.25,0.15,2148.24,1,613.0,0.32,421.45,403.33,1,959.2,56,0,453.23,1440.94,812.36,98.9,1464.73,0,1464.73,0.5400881084914245,134.864,0.5569458557120047,0.4595981148297134,0.8366613441718682,0.14221300416067878,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
3150.47,2759.67,0.05,2711.72,0,753.0,0.16,538.51,418.16,6,689.26,52,0,748.25,1384.25,1101.52,8.8,390.8,0,390.7999999999997,0.8756770649887197,86.1616,0.24967127545124915,0.12400562277286474,0.5014181340037019,0.23742888239456508,0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
3797.06,2792.7,0.37,2453.8,0,690.0,0.34,372.48,25.42,1,1593.13,63,0,920.17,2452.58,1380.33,97.7,1004.36,0,1004.3600000000001,0.7352964408145211,126.64320000000002,0.5702580806815335,0.26444026687308786,0.8778966961377385,0.24227368709288424,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3152.89,1886.08,0.13,3334.43,0,754.0,0.54,728.33,325.3,9,988.54,61,0,329.4,1350.44,642.61,57.6,1266.81,0,1266.81,0.5980170519580581,393.29820000000007,0.52384636581385,0.4016658792792393,0.7156241388812346,0.10444245043422566,1,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
4953.73,3013.09,0.31,2929.87,0,651.0,0.56,1110.26,521.1,9,1472.05,88,0,517.53,1553.91,557.02,45.5,1940.64,0,1940.6399999999994,0.6081239542820699,621.7456000000001,0.4883895305050612,0.3916742183731506,0.5155486398879927,0.10445170574380441,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
5299.48,2460.74,0.34,3367.14,2,636.0,0.25,496.16,264.36,4,295.52,49,0,508.35,2556.54,1281.91,38.1,2838.74,0,2838.74,0.46424852088867424,124.04,0.12004517130159968,0.5355628169524269,1.0385093470472107,0.09590640847621348,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
3266.25,1380.33,0.23,2511.99,1,708.0,0.19,164.61,464.44,7,1085.1,97,0,407.98,2656.32,720.27,99.5,1885.92,0,1885.92,0.42247455811462237,31.275900000000004,0.785547262421,0.5772193740913613,1.923016223494748,0.12486953860280052,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
3805.09,2046.66,0.38,2905.7,1,741.0,0.27,232.36,306.77,8,980.8,75,0,505.06,2657.53,818.8,76.2,1758.43,0,1758.43,0.5377329490369381,62.73720000000001,0.47898576912182683,0.4620043141386567,1.2978375316214605,0.13269786053403887,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
4695.21,4526.43,0.2,2232.93,1,746.0,0.52,149.62,1114.32,1,1174.05,86,0,721.25,1585.08,1277.59,4.4,168.78,0,168.77999999999975,0.9638474429380288,77.8024,0.25931930477113946,0.03593961939521444,0.35010590997541646,0.15358129214834942,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
3062.59,2374.18,0.37,2715.38,1,691.0,0.28,492.44,312.53,6,1952.76,49,0,799.8,2231.37,1034.37,33.3,688.41,0,688.4100000000003,0.7749666241239852,137.88320000000002,0.8221524263424246,0.22470696144066274,0.9394530098771462,0.26106626539452077,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
2567.88,2611.7,0.22,3408.13,1,663.0,0.41,505.42,0.0,1,397.39,32,0,399.37,1913.29,1856.11,4.9,0.0,0,-43.81999999999971,1.0166687427984178,207.2222,0.1520993608144831,0.0,0.7323037470815632,0.15546463828594562,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3564.15,2364.97,0.26,2846.31,0,711.0,0.14,544.1,48.06,4,397.5,68,0,285.79,2412.89,930.95,53.1,1199.18,0,1199.1800000000003,0.6633577829824832,76.174,0.1680072021200607,0.3363617239106349,1.0198311897445869,0.08016212501577774,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
3018.3,2843.89,0.18,2417.01,1,635.0,0.36,722.82,438.22,3,997.38,71,0,687.59,2514.67,1535.2,7.1,174.41,0,174.4100000000003,0.9419037525254197,260.2152,0.3505864901630643,0.05776504487795184,0.883925213277139,0.22773159341569238,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4385.93,2446.52,0.37,2618.46,1,718.0,0.19,608.8,249.26,9,1121.99,31,0,389.61,2473.45,1307.07,50.0,1939.41,0,1939.4100000000003,0.5576838472462519,115.672,0.4584191344708113,0.44208820291183126,1.0105943975942995,0.08881153790919846,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
3365.37,4409.87,0.28,2178.54,1,683.0,0.22,626.78,706.14,7,1014.1,54,0,315.23,2725.96,1455.59,52.2,0.0,0,-1044.5,1.3099778099258252,137.89159999999998,0.22990929227113927,0.0,0.6180095990133466,0.09364092479436308,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4797.98,3844.56,0.3,3441.53,1,685.0,0.18,615.87,331.69,6,665.9,83,0,783.88,2484.2,1231.69,89.1,953.42,0,953.4199999999996,0.8011202380505859,110.8566,0.17316073601764112,0.19867138433583803,0.6459917411248296,0.163343043730126,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
3940.12,3005.82,0.29,2963.31,1,665.0,0.37,376.16,231.16,6,700.32,46,0,347.27,2089.57,2043.99,54.4,934.3,0,934.2999999999997,0.7626816742448848,139.1792,0.23291051675856886,0.23706459077622605,0.6949434951210914,0.08811454611886976,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
4576.18,2464.61,0.14,3021.33,2,751.0,0.56,547.0,524.2,2,1394.16,36,0,526.62,1719.7,418.92,12.1,2111.57,0,2111.57,0.5384559925543675,306.32000000000005,0.5654422232226508,0.4613255323146566,0.6974744586532339,0.11505337347449739,1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
5111.08,3601.36,0.12,2685.73,0,698.0,0.21,260.95,278.3,3,1016.3,45,0,848.56,2091.46,660.59,15.6,1509.72,0,1509.7199999999998,0.7044803680693573,54.799499999999995,0.2821206098224497,0.29532401683854714,0.5805805083334259,0.1659911425486299,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
5514.81,2614.04,0.08,3259.67,1,703.0,0.11,809.86,28.65,3,1074.75,81,0,450.6,2559.54,1385.43,58.3,2900.77,0,2900.7700000000004,0.4739177020238188,89.08460000000001,0.4109879772393539,0.5259010009409316,0.9787766152716594,0.08169244408346191,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
3737.87,3199.86,0.31,1513.22,1,647.0,0.18,345.65,633.55,4,1414.24,74,0,611.22,2706.64,1378.12,25.4,538.01,0,538.0099999999998,0.8558361216089354,62.21699999999999,0.44183125784945293,0.1438964179016655,0.8455977456058683,0.1634772003305812,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
2788.49,2128.48,0.19,2728.76,1,671.0,0.14,921.83,394.93,5,640.45,64,0,487.03,1893.97,856.72,11.4,660.01,0,660.0099999999998,0.7630355369619537,129.05620000000002,0.3007541747281027,0.236605974568828,0.8894049251460451,0.17459463916343132,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
3145.16,2220.45,0.32,3615.97,1,608.0,0.52,537.63,821.14,6,593.19,37,0,778.07,2165.56,1445.45,99.7,924.71,0,924.71,0.705765123197803,279.5676,0.26702829233158526,0.2939170290131462,0.9748407571631142,0.24730782922673994,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
3360.3,5853.2,0.12,3016.99,1,693.0,0.57,565.83,392.04,5,1104.14,50,0,887.86,2093.06,1119.7,31.7,0.0,0,-2492.8999999999996,1.7413500728884657,322.5231,0.18860647056813915,0.0,0.3575313450172526,0.2641418498795109,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
2578.18,2314.4,0.07,2979.66,2,771.0,0.33,487.37,654.57,2,1538.03,32,0,449.34,1991.85,1062.6,31.5,263.78,0,263.77999999999975,0.8973394644809591,160.8321,0.6642610348103999,0.1022728153909382,0.8602617258357087,0.17421816236168083,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4532.96,2762.25,0.36,2286.6,1,664.0,0.37,509.45,299.82,9,1262.0,92,0,366.62,2385.74,1465.27,19.1,1770.71,0,1770.71,0.609235635073975,188.4965,0.4567085859042794,0.39054380717959575,0.8633818872704242,0.08086088099586233,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
6148.1,3555.9,0.25,2624.66,2,660.0,0.13,978.84,423.54,1,178.61,45,0,530.47,2209.22,1199.77,1.3,2592.2,0,2592.2000000000003,0.5782797482558423,127.2492,0.050215074924794066,0.4215576263192987,0.6211082684359975,0.08626790912491258,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1947.27,4457.39,0.26,2997.07,1,669.0,0.46,687.79,596.46,8,396.93,25,0,162.89,2171.38,1060.91,76.4,0.0,0,-2510.1200000000003,2.287870777664287,316.3834,0.08902989644243774,0.0,0.4870323143556306,0.08360750819958218,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2918.58,1340.14,0.32,2849.76,1,657.0,0.35,534.33,385.09,5,686.51,59,0,342.52,2141.52,1094.19,74.7,1578.44,0,1578.4399999999998,0.4590180779427178,187.0155,0.5118854109190688,0.5406394070379986,1.5967907899249891,0.11731824440501716,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
4743.64,3230.18,0.3,3444.56,1,759.0,0.59,447.11,95.44,7,210.13,49,0,338.95,2888.98,1055.09,91.4,1513.46,0,1513.4600000000005,0.680806130707493,263.7949,0.06503196974479912,0.3189831051460174,0.8940944175192964,0.07143850745262022,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
2598.15,3477.97,0.25,3019.66,1,666.0,0.48,450.99,752.74,6,435.09,94,0,679.7,2740.24,1321.52,64.3,0.0,0,-879.8199999999997,1.3381182309601214,216.4752,0.12506287780578734,0.0,0.7876584161404093,0.2615085701094589,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
3482.5,2302.83,0.33,2970.08,1,630.0,0.15,704.13,321.0,2,683.01,60,0,116.82,2021.61,1423.22,90.1,1179.67,0,1179.67,0.6610678914884455,105.6195,0.2964671872490592,0.33864504090713365,0.8774996419006611,0.033535237548442655,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
4313.75,2613.77,0.33,2414.02,1,616.0,0.27,459.07,544.2,5,757.58,45,0,1007.33,2905.84,1846.99,43.3,1699.98,0,1699.98,0.6057755374007764,123.94890000000001,0.2897310279680431,0.39399269946115073,1.1113176302313397,0.2334619618749638,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
2413.74,2468.21,0.36,1868.91,1,728.0,0.23,775.44,391.76,8,1205.19,60,0,309.67,2016.58,1710.16,6.3,0.0,0,-54.470000000000255,1.0221431706933253,178.35120000000003,0.48808728297714654,0.0,0.8166903584547284,0.12824154981488692,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
3351.95,2206.76,0.16,3223.23,1,731.0,0.33,615.16,369.66,7,1342.36,57,0,795.63,1842.64,916.09,51.2,1145.19,0,1145.1899999999996,0.6581547592418617,203.0028,0.6080189875711127,0.3415469959289581,0.834619705040403,0.23729253344070148,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
4724.31,3619.56,0.06,2612.59,1,622.0,0.53,477.56,610.37,7,557.75,66,0,457.14,2159.52,1127.59,31.0,1104.75,0,1104.7500000000005,0.7659941887410561,253.10680000000002,0.1540507545794021,0.23379418493178222,0.596460216099167,0.09674285919865575,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
4744.74,2737.26,0.08,2829.23,1,734.0,0.44,473.71,815.78,8,295.45,64,0,490.81,1374.36,1535.78,46.9,2007.48,0,2007.4799999999996,0.5767825460307561,208.4324,0.10789698567703578,0.4230067386751065,0.501909972026031,0.10342117351561611,1,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4019.61,3348.09,0.09,2223.5,0,662.0,0.44,361.59,39.16,6,1207.1,27,0,373.47,2248.86,591.0,93.2,671.52,0,671.52,0.8327318491472687,159.09959999999998,0.36042626504513164,0.1670194323746894,0.6714838956253788,0.09288888999430435,1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
3366.47,4182.38,0.31,1874.76,1,738.0,0.48,591.37,201.73,5,841.57,34,0,720.15,2563.36,2133.36,21.4,0.0,0,-815.9100000000003,1.2419947319500992,283.8576,0.2011698674277737,0.0,0.6127485430441414,0.21385491184776703,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
4236.25,1861.05,0.31,3863.63,2,661.0,0.3,375.76,115.31,1,588.55,80,0,388.07,2759.05,1059.87,95.1,2375.2,0,2375.2,0.43921175290577613,112.728,0.3160763674444832,0.5605522449702047,1.4817271287022369,0.09158534426809842,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
3391.04,4857.85,0.37,3028.27,0,726.0,0.17,420.55,748.4,2,1696.56,83,0,879.56,1430.28,1914.63,5.9,0.0,0,-1466.8100000000004,1.4321322861758707,71.49350000000001,0.3491690420572769,0.0,0.29436595079082495,0.2593011874859966,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
2598.82,2864.59,0.13,2660.26,0,671.0,0.11,758.38,0.0,1,447.74,32,0,866.5,1636.85,1055.44,83.2,0.0,0,-265.77,1.1018416659614896,83.4218,0.1562470555801772,0.0,0.5712087214151361,0.33329230485187433,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3511.52,3264.87,0.3,2937.08,2,665.0,0.27,37.48,696.03,2,1044.62,22,0,752.48,2461.02,658.9,31.2,246.65,0,246.6500000000001,0.9294950633733046,10.1196,0.319859639238549,0.07022024073884277,0.7535572450832397,0.21422796169132133,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
3735.72,3341.88,0.23,2812.9,2,674.0,0.4,572.46,298.72,6,951.49,82,0,310.85,1917.47,1430.52,90.5,393.84,0,393.8399999999997,0.8943351388383396,228.98400000000004,0.28463181448331976,0.10539724678327517,0.5735982147130618,0.08318792952107731,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False
